ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
Apache Tomcat 11,Apache Tomcat 11,Azure App Service,Apache Tomcat 11-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 11,Apache Tomcat 11,Azure Kubernetes Service,Apache Tomcat 11-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 11,Apache Tomcat 11,Azure Container Instances,Apache Tomcat 11-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 11,Apache Tomcat 11,Eliminate,Eliminate Apache Tomcat 11,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 11,Apache Tomcat 11,IaaS,Apache Tomcat 11-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 11,Apache Tomcat 11,Azure Container Apps,Apache Tomcat 11-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 2,Apache Tomcat 2,Azure App Service,Apache Tomcat 2-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 2,Apache Tomcat 2,Azure Kubernetes Service,Apache Tomcat 2-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 2,Apache Tomcat 2,Azure Container Instances,Apache Tomcat 2-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 2,Apache Tomcat 2,Eliminate,Eliminate Apache Tomcat 2,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 2,Apache Tomcat 2,IaaS,Apache Tomcat 2-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 2,Apache Tomcat 2,Azure Container Apps,Apache Tomcat 2-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 3,Apache Tomcat 3,Azure App Service,Apache Tomcat 3-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 3,Apache Tomcat 3,Azure Kubernetes Service,Apache Tomcat 3-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 3,Apache Tomcat 3,Azure Container Instances,Apache Tomcat 3-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 3,Apache Tomcat 3,Eliminate,Eliminate Apache Tomcat 3,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 3,Apache Tomcat 3,IaaS,Apache Tomcat 3-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 3,Apache Tomcat 3,Azure Container Apps,Apache Tomcat 3-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 4.1,Apache Tomcat 4.1,Azure App Service,Apache Tomcat 4.1-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 4.1,Apache Tomcat 4.1,Azure Kubernetes Service,Apache Tomcat 4.1-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 4.1,Apache Tomcat 4.1,Azure Container Instances,Apache Tomcat 4.1-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 4.1,Apache Tomcat 4.1,Eliminate,Eliminate Apache Tomcat 4.1,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 4.1,Apache Tomcat 4.1,IaaS,Apache Tomcat 4.1-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 4.1,Apache Tomcat 4.1,Azure Container Apps,Apache Tomcat 4.1-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 5,Apache Tomcat 5,Azure App Service,Apache Tomcat 5-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 5,Apache Tomcat 5,Azure Kubernetes Service,Apache Tomcat 5-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 5,Apache Tomcat 5,Azure Container Instances,Apache Tomcat 5-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 5,Apache Tomcat 5,Eliminate,Eliminate Apache Tomcat 5,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 5,Apache Tomcat 5,IaaS,Apache Tomcat 5-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 5,Apache Tomcat 5,Azure Container Apps,Apache Tomcat 5-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 5.5,Apache Tomcat 5.5,Azure App Service,Apache Tomcat 5.5-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 5.5,Apache Tomcat 5.5,Azure Kubernetes Service,Apache Tomcat 5.5-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 5.5,Apache Tomcat 5.5,Azure Container Instances,Apache Tomcat 5.5-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 5.5,Apache Tomcat 5.5,Eliminate,Eliminate Apache Tomcat 5.5,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 5.5,Apache Tomcat 5.5,IaaS,Apache Tomcat 5.5-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 5.5,Apache Tomcat 5.5,Azure Container Apps,Apache Tomcat 5.5-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 6,Apache Tomcat 6,Azure App Service,Apache Tomcat 6-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 6,Apache Tomcat 6,Azure Kubernetes Service,Apache Tomcat 6-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 6,Apache Tomcat 6,Azure Container Instances,Apache Tomcat 6-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 6,Apache Tomcat 6,Eliminate,Eliminate Apache Tomcat 6,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 6,Apache Tomcat 6,IaaS,Apache Tomcat 6-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 6,Apache Tomcat 6,Azure Container Apps,Apache Tomcat 6-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 7,Apache Tomcat 7,Azure App Service,Apache Tomcat 7-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 7,Apache Tomcat 7,Azure Kubernetes Service,Apache Tomcat 7-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 7,Apache Tomcat 7,Azure Container Instances,Apache Tomcat 7-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 7,Apache Tomcat 7,Eliminate,Eliminate Apache Tomcat 7,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 7,Apache Tomcat 7,IaaS,Apache Tomcat 7-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat 7,Apache Tomcat 7,Azure Container Apps,Apache Tomcat 7-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
